#oID	individual	descriptor	value
61252	12	 CHEMICAL	34
61771	12	 CHEMICAL	0
62572	12	 CHEMICAL	0
520108	12	 CHEMICAL	0
638024	12	 CHEMICAL	0
641256	12	 CHEMICAL	0
778574	12	 CHEMICAL	0
1549778	12	 CHEMICAL	0
1550470	12	 CHEMICAL	83
5352539	12	 CHEMICAL	19
5355850	12	 CHEMICAL	NaN
5363233	12	 CHEMICAL	55
5367698	12	 CHEMICAL	36
6114390	12	 CHEMICAL	0
16220109	12	 CHEMICAL	0
243	13	INTENSITY/STRENGTH	91
454	13	INTENSITY/STRENGTH	61
679	13	INTENSITY/STRENGTH	0
1030	13	INTENSITY/STRENGTH	0
1060	13	INTENSITY/STRENGTH	58
2682	13	INTENSITY/STRENGTH	79
6137	13	INTENSITY/STRENGTH	0
6386	13	INTENSITY/STRENGTH	26
6826	13	INTENSITY/STRENGTH	80
6989	13	INTENSITY/STRENGTH	86
7047	13	INTENSITY/STRENGTH	91
7409	13	INTENSITY/STRENGTH	11
7601	13	INTENSITY/STRENGTH	91
7632	13	INTENSITY/STRENGTH	15
7792	13	INTENSITY/STRENGTH	82
7820	13	INTENSITY/STRENGTH	73
7826	13	INTENSITY/STRENGTH	58
8038	13	INTENSITY/STRENGTH	90
8048	13	INTENSITY/STRENGTH	0
8051	13	INTENSITY/STRENGTH	74
8078	13	INTENSITY/STRENGTH	14
8137	13	INTENSITY/STRENGTH	73
8159	13	INTENSITY/STRENGTH	23
8163	13	INTENSITY/STRENGTH	0
8175	13	INTENSITY/STRENGTH	70
8180	13	INTENSITY/STRENGTH	2
8205	13	INTENSITY/STRENGTH	64
8294	13	INTENSITY/STRENGTH	33
8452	13	INTENSITY/STRENGTH	71
8467	13	INTENSITY/STRENGTH	80
8615	13	INTENSITY/STRENGTH	0
9024	13	INTENSITY/STRENGTH	0
10722	13	INTENSITY/STRENGTH	95
11124	13	INTENSITY/STRENGTH	90
11419	13	INTENSITY/STRENGTH	81
12206	13	INTENSITY/STRENGTH	70
12348	13	INTENSITY/STRENGTH	92
12748	13	INTENSITY/STRENGTH	100
13187	13	INTENSITY/STRENGTH	71
13204	13	INTENSITY/STRENGTH	28
13216	13	INTENSITY/STRENGTH	79
13436	13	INTENSITY/STRENGTH	93
14328	13	INTENSITY/STRENGTH	12
15606	13	INTENSITY/STRENGTH	85
22386	13	INTENSITY/STRENGTH	0
24020	13	INTENSITY/STRENGTH	88
24473	13	INTENSITY/STRENGTH	8
31210	13	INTENSITY/STRENGTH	26
31266	13	INTENSITY/STRENGTH	26
33032	13	INTENSITY/STRENGTH	0
61024	13	INTENSITY/STRENGTH	0
61151	13	INTENSITY/STRENGTH	0
61155	13	INTENSITY/STRENGTH	79
61177	13	INTENSITY/STRENGTH	76
61252	13	INTENSITY/STRENGTH	100
61771	13	INTENSITY/STRENGTH	73
62572	13	INTENSITY/STRENGTH	88
520108	13	INTENSITY/STRENGTH	100
638024	13	INTENSITY/STRENGTH	0
641256	13	INTENSITY/STRENGTH	14
778574	13	INTENSITY/STRENGTH	81
1549778	13	INTENSITY/STRENGTH	27
1550470	13	INTENSITY/STRENGTH	91
5352539	13	INTENSITY/STRENGTH	81
5355850	13	INTENSITY/STRENGTH	80
5363233	13	INTENSITY/STRENGTH	92
5367698	13	INTENSITY/STRENGTH	0
6114390	13	INTENSITY/STRENGTH	100
16220109	13	INTENSITY/STRENGTH	69
243	13	VALENCE/PLEASANTNESS	6
454	13	VALENCE/PLEASANTNESS	42
679	13	VALENCE/PLEASANTNESS	16
1030	13	VALENCE/PLEASANTNESS	24
1060	13	VALENCE/PLEASANTNESS	49
2682	13	VALENCE/PLEASANTNESS	5
6137	13	VALENCE/PLEASANTNESS	19
6386	13	VALENCE/PLEASANTNESS	80
6826	13	VALENCE/PLEASANTNESS	42
6989	13	VALENCE/PLEASANTNESS	32
7047	13	VALENCE/PLEASANTNESS	3
7409	13	VALENCE/PLEASANTNESS	94
7601	13	VALENCE/PLEASANTNESS	84
7632	13	VALENCE/PLEASANTNESS	86
7792	13	VALENCE/PLEASANTNESS	60
7820	13	VALENCE/PLEASANTNESS	8
7826	13	VALENCE/PLEASANTNESS	57
8038	13	VALENCE/PLEASANTNESS	100
8048	13	VALENCE/PLEASANTNESS	70
8051	13	VALENCE/PLEASANTNESS	28
8078	13	VALENCE/PLEASANTNESS	62
8137	13	VALENCE/PLEASANTNESS	33
8159	13	VALENCE/PLEASANTNESS	96
8163	13	VALENCE/PLEASANTNESS	92
8175	13	VALENCE/PLEASANTNESS	28
8180	13	VALENCE/PLEASANTNESS	67
8205	13	VALENCE/PLEASANTNESS	79
8294	13	VALENCE/PLEASANTNESS	89
8452	13	VALENCE/PLEASANTNESS	79
8467	13	VALENCE/PLEASANTNESS	88
8615	13	VALENCE/PLEASANTNESS	63
9024	13	VALENCE/PLEASANTNESS	94
10722	13	VALENCE/PLEASANTNESS	96
11124	13	VALENCE/PLEASANTNESS	34
11419	13	VALENCE/PLEASANTNESS	19
12206	13	VALENCE/PLEASANTNESS	70
12348	13	VALENCE/PLEASANTNESS	100
12748	13	VALENCE/PLEASANTNESS	13
13187	13	VALENCE/PLEASANTNESS	79
13204	13	VALENCE/PLEASANTNESS	78
13216	13	VALENCE/PLEASANTNESS	22
13436	13	VALENCE/PLEASANTNESS	24
14328	13	VALENCE/PLEASANTNESS	9
15606	13	VALENCE/PLEASANTNESS	93
22386	13	VALENCE/PLEASANTNESS	NaN
24020	13	VALENCE/PLEASANTNESS	83
24473	13	VALENCE/PLEASANTNESS	79
31210	13	VALENCE/PLEASANTNESS	14
31266	13	VALENCE/PLEASANTNESS	94
33032	13	VALENCE/PLEASANTNESS	16
61024	13	VALENCE/PLEASANTNESS	NaN
61151	13	VALENCE/PLEASANTNESS	NaN
61155	13	VALENCE/PLEASANTNESS	28
61177	13	VALENCE/PLEASANTNESS	67
61252	13	VALENCE/PLEASANTNESS	0
61771	13	VALENCE/PLEASANTNESS	88
62572	13	VALENCE/PLEASANTNESS	78
520108	13	VALENCE/PLEASANTNESS	6
638024	13	VALENCE/PLEASANTNESS	NaN
641256	13	VALENCE/PLEASANTNESS	77
778574	13	VALENCE/PLEASANTNESS	43
1549778	13	VALENCE/PLEASANTNESS	46
1550470	13	VALENCE/PLEASANTNESS	8
5352539	13	VALENCE/PLEASANTNESS	77
5355850	13	VALENCE/PLEASANTNESS	9
5363233	13	VALENCE/PLEASANTNESS	28
5367698	13	VALENCE/PLEASANTNESS	NaN
6114390	13	VALENCE/PLEASANTNESS	19
16220109	13	VALENCE/PLEASANTNESS	82
243	13	BAKERY	0
454	13	BAKERY	0
679	13	BAKERY	0
1030	13	BAKERY	0
1060	13	BAKERY	0
2682	13	BAKERY	0
6137	13	BAKERY	0
6386	13	BAKERY	0
6826	13	BAKERY	0
6989	13	BAKERY	0
7047	13	BAKERY	0
7409	13	BAKERY	0
7601	13	BAKERY	0
7632	13	BAKERY	0
7792	13	BAKERY	0
7820	13	BAKERY	0
7826	13	BAKERY	0
8038	13	BAKERY	0
8048	13	BAKERY	0
8051	13	BAKERY	0
8078	13	BAKERY	0
8137	13	BAKERY	0
8159	13	BAKERY	0
8163	13	BAKERY	0
8175	13	BAKERY	0
8180	13	BAKERY	0
8205	13	BAKERY	51
8294	13	BAKERY	0
8452	13	BAKERY	0
8467	13	BAKERY	49
8615	13	BAKERY	0
9024	13	BAKERY	0
10722	13	BAKERY	0
11124	13	BAKERY	0
11419	13	BAKERY	0
12206	13	BAKERY	0
12348	13	BAKERY	0
12748	13	BAKERY	0
13187	13	BAKERY	0
13204	13	BAKERY	87
13216	13	BAKERY	0
13436	13	BAKERY	65
14328	13	BAKERY	69
15606	13	BAKERY	0
22386	13	BAKERY	NaN
24020	13	BAKERY	44
24473	13	BAKERY	0
31210	13	BAKERY	62
31266	13	BAKERY	0
33032	13	BAKERY	0
61024	13	BAKERY	NaN
61151	13	BAKERY	NaN
61155	13	BAKERY	0
61177	13	BAKERY	0
61252	13	BAKERY	62
61771	13	BAKERY	0
62572	13	BAKERY	40
520108	13	BAKERY	0
638024	13	BAKERY	NaN
641256	13	BAKERY	0
778574	13	BAKERY	0
1549778	13	BAKERY	0
1550470	13	BAKERY	0
5352539	13	BAKERY	14
5355850	13	BAKERY	0
5363233	13	BAKERY	0
5367698	13	BAKERY	NaN
6114390	13	BAKERY	0
16220109	13	BAKERY	0
243	13	SWEET	0
454	13	SWEET	0
679	13	SWEET	0
1030	13	SWEET	0
1060	13	SWEET	0
2682	13	SWEET	0
6137	13	SWEET	0
6386	13	SWEET	20
6826	13	SWEET	100
6989	13	SWEET	33
7047	13	SWEET	0
7409	13	SWEET	79
7601	13	SWEET	89
7632	13	SWEET	60
7792	13	SWEET	37
7820	13	SWEET	0
7826	13	SWEET	15
8038	13	SWEET	46
8048	13	SWEET	37
8051	13	SWEET	8
8078	13	SWEET	40
8137	13	SWEET	0
8159	13	SWEET	100
8163	13	SWEET	99
8175	13	SWEET	0
8180	13	SWEET	0
8205	13	SWEET	0
8294	13	SWEET	100
8452	13	SWEET	0
8467	13	SWEET	100
8615	13	SWEET	0
9024	13	SWEET	97
10722	13	SWEET	51
11124	13	SWEET	0
11419	13	SWEET	0
12206	13	SWEET	100
12348	13	SWEET	76
12748	13	SWEET	0
13187	13	SWEET	29
13204	13	SWEET	51
13216	13	SWEET	63
13436	13	SWEET	0
14328	13	SWEET	37
15606	13	SWEET	59
22386	13	SWEET	NaN
24020	13	SWEET	100
24473	13	SWEET	98
31210	13	SWEET	0
31266	13	SWEET	56
33032	13	SWEET	0
61024	13	SWEET	NaN
61151	13	SWEET	NaN
61155	13	SWEET	44
61177	13	SWEET	32
61252	13	SWEET	0
61771	13	SWEET	98
62572	13	SWEET	65
520108	13	SWEET	0
638024	13	SWEET	NaN
641256	13	SWEET	0
778574	13	SWEET	0
1549778	13	SWEET	0
1550470	13	SWEET	0
5352539	13	SWEET	47
5355850	13	SWEET	0
5363233	13	SWEET	0
5367698	13	SWEET	NaN
6114390	13	SWEET	64
16220109	13	SWEET	70
243	13	FRUIT	0
454	13	FRUIT	0
679	13	FRUIT	0
1030	13	FRUIT	0
1060	13	FRUIT	0
2682	13	FRUIT	0
6137	13	FRUIT	0
6386	13	FRUIT	0
6826	13	FRUIT	83
6989	13	FRUIT	25
7047	13	FRUIT	0
7409	13	FRUIT	19
7601	13	FRUIT	61
7632	13	FRUIT	0
7792	13	FRUIT	17
7820	13	FRUIT	0
7826	13	FRUIT	0
8038	13	FRUIT	0
8048	13	FRUIT	0
8051	13	FRUIT	0
8078	13	FRUIT	0
8137	13	FRUIT	0
8159	13	FRUIT	90
8163	13	FRUIT	82
8175	13	FRUIT	0
8180	13	FRUIT	0
8205	13	FRUIT	0
8294	13	FRUIT	39
8452	13	FRUIT	0
8467	13	FRUIT	0
8615	13	FRUIT	0
9024	13	FRUIT	57
10722	13	FRUIT	71
11124	13	FRUIT	0
11419	13	FRUIT	0
12206	13	FRUIT	72
12348	13	FRUIT	34
12748	13	FRUIT	0
13187	13	FRUIT	65
13204	13	FRUIT	0
13216	13	FRUIT	0
13436	13	FRUIT	0
14328	13	FRUIT	0
15606	13	FRUIT	61
22386	13	FRUIT	NaN
24020	13	FRUIT	67
24473	13	FRUIT	71
31210	13	FRUIT	0
31266	13	FRUIT	87
33032	13	FRUIT	0
61024	13	FRUIT	NaN
61151	13	FRUIT	NaN
61155	13	FRUIT	0
61177	13	FRUIT	0
61252	13	FRUIT	0
61771	13	FRUIT	96
62572	13	FRUIT	0
520108	13	FRUIT	0
638024	13	FRUIT	NaN
641256	13	FRUIT	0
778574	13	FRUIT	0
1549778	13	FRUIT	0
1550470	13	FRUIT	0
5352539	13	FRUIT	43
5355850	13	FRUIT	58
5363233	13	FRUIT	0
5367698	13	FRUIT	NaN
6114390	13	FRUIT	37
16220109	13	FRUIT	44
243	13	FISH	44
454	13	FISH	0
679	13	FISH	30
1030	13	FISH	0
1060	13	FISH	0
2682	13	FISH	0
6137	13	FISH	12
6386	13	FISH	0
6826	13	FISH	0
6989	13	FISH	0
7047	13	FISH	64
7409	13	FISH	0
7601	13	FISH	0
7632	13	FISH	0
7792	13	FISH	0
7820	13	FISH	0
7826	13	FISH	0
8038	13	FISH	0
8048	13	FISH	0
8051	13	FISH	0
8078	13	FISH	0
8137	13	FISH	0
8159	13	FISH	0
8163	13	FISH	0
8175	13	FISH	0
8180	13	FISH	0
8205	13	FISH	0
8294	13	FISH	0
8452	13	FISH	0
8467	13	FISH	0
8615	13	FISH	0
9024	13	FISH	0
10722	13	FISH	0
11124	13	FISH	38
11419	13	FISH	0
12206	13	FISH	0
12348	13	FISH	0
12748	13	FISH	29
13187	13	FISH	0
13204	13	FISH	0
13216	13	FISH	0
13436	13	FISH	0
14328	13	FISH	0
15606	13	FISH	0
22386	13	FISH	NaN
24020	13	FISH	0
24473	13	FISH	0
31210	13	FISH	40
31266	13	FISH	0
33032	13	FISH	0
61024	13	FISH	NaN
61151	13	FISH	NaN
61155	13	FISH	0
61177	13	FISH	0
61252	13	FISH	69
61771	13	FISH	0
62572	13	FISH	0
520108	13	FISH	0
638024	13	FISH	NaN
641256	13	FISH	0
778574	13	FISH	0
1549778	13	FISH	0
1550470	13	FISH	0
5352539	13	FISH	0
5355850	13	FISH	28
5363233	13	FISH	0
5367698	13	FISH	NaN
6114390	13	FISH	0
16220109	13	FISH	0
243	13	GARLIC	30
454	13	GARLIC	51
679	13	GARLIC	23
1030	13	GARLIC	0
1060	13	GARLIC	0
2682	13	GARLIC	0
6137	13	GARLIC	23
6386	13	GARLIC	0
6826	13	GARLIC	0
6989	13	GARLIC	0
7047	13	GARLIC	67
7409	13	GARLIC	0
7601	13	GARLIC	0
7632	13	GARLIC	0
7792	13	GARLIC	0
7820	13	GARLIC	0
7826	13	GARLIC	0
8038	13	GARLIC	0
8048	13	GARLIC	0
8051	13	GARLIC	31
8078	13	GARLIC	0
8137	13	GARLIC	0
8159	13	GARLIC	0
8163	13	GARLIC	0
8175	13	GARLIC	0
8180	13	GARLIC	0
8205	13	GARLIC	50
8294	13	GARLIC	0
8452	13	GARLIC	0
8467	13	GARLIC	0
8615	13	GARLIC	0
9024	13	GARLIC	0
10722	13	GARLIC	0
11124	13	GARLIC	15
11419	13	GARLIC	0
12206	13	GARLIC	0
12348	13	GARLIC	0
12748	13	GARLIC	41
13187	13	GARLIC	0
13204	13	GARLIC	0
13216	13	GARLIC	0
13436	13	GARLIC	50
14328	13	GARLIC	0
15606	13	GARLIC	0
22386	13	GARLIC	NaN
24020	13	GARLIC	0
24473	13	GARLIC	0
31210	13	GARLIC	64
31266	13	GARLIC	0
33032	13	GARLIC	0
61024	13	GARLIC	NaN
61151	13	GARLIC	NaN
61155	13	GARLIC	0
61177	13	GARLIC	0
61252	13	GARLIC	94
61771	13	GARLIC	0
62572	13	GARLIC	0
520108	13	GARLIC	20
638024	13	GARLIC	NaN
641256	13	GARLIC	0
778574	13	GARLIC	0
1549778	13	GARLIC	0
1550470	13	GARLIC	68
5352539	13	GARLIC	30
5355850	13	GARLIC	54
5363233	13	GARLIC	0
5367698	13	GARLIC	NaN
6114390	13	GARLIC	0
16220109	13	GARLIC	0
243	13	SPICES	0
454	13	SPICES	0
679	13	SPICES	38
1030	13	SPICES	0
1060	13	SPICES	12
2682	13	SPICES	15
6137	13	SPICES	0
6386	13	SPICES	0
6826	13	SPICES	0
6989	13	SPICES	0
7047	13	SPICES	54
7409	13	SPICES	34
7601	13	SPICES	0
7632	13	SPICES	0
7792	13	SPICES	0
7820	13	SPICES	0
7826	13	SPICES	0
8038	13	SPICES	0
8048	13	SPICES	0
8051	13	SPICES	0
8078	13	SPICES	0
8137	13	SPICES	0
8159	13	SPICES	0
8163	13	SPICES	0
8175	13	SPICES	0
8180	13	SPICES	0
8205	13	SPICES	0
8294	13	SPICES	0
8452	13	SPICES	0
8467	13	SPICES	0
8615	13	SPICES	27
9024	13	SPICES	42
10722	13	SPICES	43
11124	13	SPICES	31
11419	13	SPICES	0
12206	13	SPICES	0
12348	13	SPICES	0
12748	13	SPICES	33
13187	13	SPICES	0
13204	13	SPICES	0
13216	13	SPICES	60
13436	13	SPICES	26
14328	13	SPICES	0
15606	13	SPICES	0
22386	13	SPICES	NaN
24020	13	SPICES	0
24473	13	SPICES	69
31210	13	SPICES	0
31266	13	SPICES	0
33032	13	SPICES	0
61024	13	SPICES	NaN
61151	13	SPICES	NaN
61155	13	SPICES	0
61177	13	SPICES	0
61252	13	SPICES	72
61771	13	SPICES	61
62572	13	SPICES	0
520108	13	SPICES	12
638024	13	SPICES	NaN
641256	13	SPICES	64
778574	13	SPICES	24
1549778	13	SPICES	41
1550470	13	SPICES	56
5352539	13	SPICES	30
5355850	13	SPICES	30
5363233	13	SPICES	0
5367698	13	SPICES	NaN
6114390	13	SPICES	0
16220109	13	SPICES	0
243	13	COLD	0
454	13	COLD	0
679	13	COLD	0
1030	13	COLD	66
1060	13	COLD	0
2682	13	COLD	0
6137	13	COLD	68
6386	13	COLD	100
6826	13	COLD	98
6989	13	COLD	42
7047	13	COLD	0
7409	13	COLD	100
7601	13	COLD	93
7632	13	COLD	61
7792	13	COLD	81
7820	13	COLD	0
7826	13	COLD	73
8038	13	COLD	89
8048	13	COLD	0
8051	13	COLD	0
8078	13	COLD	100
8137	13	COLD	0
8159	13	COLD	100
8163	13	COLD	88
8175	13	COLD	0
8180	13	COLD	0
8205	13	COLD	0
8294	13	COLD	0
8452	13	COLD	100
8467	13	COLD	0
8615	13	COLD	0
9024	13	COLD	100
10722	13	COLD	70
11124	13	COLD	0
11419	13	COLD	100
12206	13	COLD	0
12348	13	COLD	86
12748	13	COLD	0
13187	13	COLD	85
13204	13	COLD	0
13216	13	COLD	100
13436	13	COLD	0
14328	13	COLD	0
15606	13	COLD	67
22386	13	COLD	NaN
24020	13	COLD	0
24473	13	COLD	100
31210	13	COLD	0
31266	13	COLD	98
33032	13	COLD	100
61024	13	COLD	NaN
61151	13	COLD	NaN
61155	13	COLD	70
61177	13	COLD	0
61252	13	COLD	0
61771	13	COLD	100
62572	13	COLD	100
520108	13	COLD	0
638024	13	COLD	NaN
641256	13	COLD	0
778574	13	COLD	17
1549778	13	COLD	92
1550470	13	COLD	0
5352539	13	COLD	66
5355850	13	COLD	77
5363233	13	COLD	100
5367698	13	COLD	NaN
6114390	13	COLD	83
16220109	13	COLD	100
243	13	SOUR	100
454	13	SOUR	19
679	13	SOUR	40
1030	13	SOUR	38
1060	13	SOUR	89
2682	13	SOUR	0
6137	13	SOUR	26
6386	13	SOUR	0
6826	13	SOUR	0
6989	13	SOUR	17
7047	13	SOUR	33
7409	13	SOUR	0
7601	13	SOUR	0
7632	13	SOUR	0
7792	13	SOUR	0
7820	13	SOUR	56
7826	13	SOUR	0
8038	13	SOUR	9
8048	13	SOUR	0
8051	13	SOUR	23
8078	13	SOUR	64
8137	13	SOUR	52
8159	13	SOUR	27
8163	13	SOUR	34
8175	13	SOUR	19
8180	13	SOUR	43
8205	13	SOUR	0
8294	13	SOUR	43
8452	13	SOUR	0
8467	13	SOUR	0
8615	13	SOUR	26
9024	13	SOUR	0
10722	13	SOUR	40
11124	13	SOUR	54
11419	13	SOUR	0
12206	13	SOUR	46
12348	13	SOUR	25
12748	13	SOUR	0
13187	13	SOUR	28
13204	13	SOUR	0
13216	13	SOUR	47
13436	13	SOUR	44
14328	13	SOUR	58
15606	13	SOUR	13
22386	13	SOUR	NaN
24020	13	SOUR	40
24473	13	SOUR	0
31210	13	SOUR	0
31266	13	SOUR	27
33032	13	SOUR	0
61024	13	SOUR	NaN
61151	13	SOUR	NaN
61155	13	SOUR	0
61177	13	SOUR	0
61252	13	SOUR	43
61771	13	SOUR	0
62572	13	SOUR	0
520108	13	SOUR	54
638024	13	SOUR	NaN
641256	13	SOUR	69
778574	13	SOUR	47
1549778	13	SOUR	0
1550470	13	SOUR	0
5352539	13	SOUR	0
5355850	13	SOUR	76
5363233	13	SOUR	0
5367698	13	SOUR	NaN
6114390	13	SOUR	18
16220109	13	SOUR	0
243	13	BURNT	71
454	13	BURNT	84
679	13	BURNT	81
1030	13	BURNT	61
1060	13	BURNT	58
2682	13	BURNT	37
6137	13	BURNT	77
6386	13	BURNT	0
6826	13	BURNT	77
6989	13	BURNT	0
7047	13	BURNT	52
7409	13	BURNT	0
7601	13	BURNT	0
7632	13	BURNT	0
7792	13	BURNT	0
7820	13	BURNT	0
7826	13	BURNT	23
8038	13	BURNT	41
8048	13	BURNT	30
8051	13	BURNT	37
8078	13	BURNT	0
8137	13	BURNT	22
8159	13	BURNT	0
8163	13	BURNT	0
8175	13	BURNT	84
8180	13	BURNT	100
8205	13	BURNT	87
8294	13	BURNT	0
8452	13	BURNT	78
8467	13	BURNT	0
8615	13	BURNT	47
9024	13	BURNT	0
10722	13	BURNT	10
11124	13	BURNT	40
11419	13	BURNT	50
12206	13	BURNT	0
12348	13	BURNT	0
12748	13	BURNT	80
13187	13	BURNT	0
13204	13	BURNT	71
13216	13	BURNT	0
13436	13	BURNT	82
14328	13	BURNT	74
15606	13	BURNT	0
22386	13	BURNT	NaN
24020	13	BURNT	14
24473	13	BURNT	0
31210	13	BURNT	53
31266	13	BURNT	0
33032	13	BURNT	0
61024	13	BURNT	NaN
61151	13	BURNT	NaN
61155	13	BURNT	40
61177	13	BURNT	0
61252	13	BURNT	100
61771	13	BURNT	0
62572	13	BURNT	80
520108	13	BURNT	100
638024	13	BURNT	NaN
641256	13	BURNT	0
778574	13	BURNT	18
1549778	13	BURNT	0
1550470	13	BURNT	79
5352539	13	BURNT	45
5355850	13	BURNT	0
5363233	13	BURNT	43
5367698	13	BURNT	NaN
6114390	13	BURNT	36
16220109	13	BURNT	40
243	13	ACID	0
454	13	ACID	0
679	13	ACID	36
1030	13	ACID	0
1060	13	ACID	46
2682	13	ACID	74
6137	13	ACID	27
6386	13	ACID	0
6826	13	ACID	0
6989	13	ACID	0
7047	13	ACID	0
7409	13	ACID	0
7601	13	ACID	49
7632	13	ACID	0
7792	13	ACID	0
7820	13	ACID	37
7826	13	ACID	43
8038	13	ACID	20
8048	13	ACID	0
8051	13	ACID	0
8078	13	ACID	0
8137	13	ACID	0
8159	13	ACID	47
8163	13	ACID	0
8175	13	ACID	0
8180	13	ACID	21
8205	13	ACID	0
8294	13	ACID	12
8452	13	ACID	70
8467	13	ACID	0
8615	13	ACID	0
9024	13	ACID	0
10722	13	ACID	0
11124	13	ACID	23
11419	13	ACID	74
12206	13	ACID	19
12348	13	ACID	0
12748	13	ACID	0
13187	13	ACID	56
13204	13	ACID	0
13216	13	ACID	0
13436	13	ACID	0
14328	13	ACID	0
15606	13	ACID	0
22386	13	ACID	NaN
24020	13	ACID	0
24473	13	ACID	0
31210	13	ACID	0
31266	13	ACID	0
33032	13	ACID	69
61024	13	ACID	NaN
61151	13	ACID	NaN
61155	13	ACID	0
61177	13	ACID	0
61252	13	ACID	0
61771	13	ACID	0
62572	13	ACID	0
520108	13	ACID	43
638024	13	ACID	NaN
641256	13	ACID	43
778574	13	ACID	0
1549778	13	ACID	0
1550470	13	ACID	0
5352539	13	ACID	0
5355850	13	ACID	18
5363233	13	ACID	56
5367698	13	ACID	NaN
6114390	13	ACID	49
16220109	13	ACID	0
243	13	WARM	57
454	13	WARM	61
679	13	WARM	90
1030	13	WARM	0
1060	13	WARM	72
2682	13	WARM	0
6137	13	WARM	0
6386	13	WARM	0
6826	13	WARM	0
6989	13	WARM	0
7047	13	WARM	100
7409	13	WARM	0
7601	13	WARM	0
7632	13	WARM	0
7792	13	WARM	0
7820	13	WARM	68
7826	13	WARM	0
8038	13	WARM	0
8048	13	WARM	48
8051	13	WARM	100
8078	13	WARM	0
8137	13	WARM	69
8159	13	WARM	0
8163	13	WARM	0
8175	13	WARM	63
8180	13	WARM	79
8205	13	WARM	0
8294	13	WARM	0
8452	13	WARM	0
8467	13	WARM	68
8615	13	WARM	61
9024	13	WARM	0
10722	13	WARM	38
11124	13	WARM	76
11419	13	WARM	0
12206	13	WARM	54
12348	13	WARM	0
12748	13	WARM	74
13187	13	WARM	0
13204	13	WARM	58
13216	13	WARM	0
13436	13	WARM	81
14328	13	WARM	0
15606	13	WARM	0
22386	13	WARM	NaN
24020	13	WARM	76
24473	13	WARM	0
31210	13	WARM	80
31266	13	WARM	0
33032	13	WARM	0
61024	13	WARM	NaN
61151	13	WARM	NaN
61155	13	WARM	0
61177	13	WARM	50
61252	13	WARM	100
61771	13	WARM	0
62572	13	WARM	0
520108	13	WARM	89
638024	13	WARM	NaN
641256	13	WARM	49
778574	13	WARM	0
1549778	13	WARM	0
1550470	13	WARM	82
5352539	13	WARM	0
5355850	13	WARM	0
5363233	13	WARM	0
5367698	13	WARM	NaN
6114390	13	WARM	0
16220109	13	WARM	0
243	13	MUSKY	78
454	13	MUSKY	74
679	13	MUSKY	77
1030	13	MUSKY	29
1060	13	MUSKY	43
2682	13	MUSKY	100
6137	13	MUSKY	16
6386	13	MUSKY	38
6826	13	MUSKY	45
6989	13	MUSKY	27
7047	13	MUSKY	45
7409	13	MUSKY	0
7601	13	MUSKY	0
7632	13	MUSKY	0
7792	13	MUSKY	0
7820	13	MUSKY	13
7826	13	MUSKY	0
8038	13	MUSKY	68
8048	13	MUSKY	0
8051	13	MUSKY	88
8078	13	MUSKY	0
8137	13	MUSKY	27
8159	13	MUSKY	0
8163	13	MUSKY	0
8175	13	MUSKY	46
8180	13	MUSKY	78
8205	13	MUSKY	34
8294	13	MUSKY	0
8452	13	MUSKY	68
8467	13	MUSKY	46
8615	13	MUSKY	0
9024	13	MUSKY	0
10722	13	MUSKY	32
11124	13	MUSKY	79
11419	13	MUSKY	0
12206	13	MUSKY	37
12348	13	MUSKY	0
12748	13	MUSKY	82
13187	13	MUSKY	0
13204	13	MUSKY	0
13216	13	MUSKY	0
13436	13	MUSKY	46
14328	13	MUSKY	0
15606	13	MUSKY	0
22386	13	MUSKY	NaN
24020	13	MUSKY	0
24473	13	MUSKY	0
31210	13	MUSKY	0
31266	13	MUSKY	0
33032	13	MUSKY	0
61024	13	MUSKY	NaN
61151	13	MUSKY	NaN
61155	13	MUSKY	0
61177	13	MUSKY	0
61252	13	MUSKY	100
61771	13	MUSKY	62
62572	13	MUSKY	0
520108	13	MUSKY	77
638024	13	MUSKY	NaN
641256	13	MUSKY	0
778574	13	MUSKY	56
1549778	13	MUSKY	0
1550470	13	MUSKY	61
5352539	13	MUSKY	31
5355850	13	MUSKY	0
5363233	13	MUSKY	43
5367698	13	MUSKY	NaN
6114390	13	MUSKY	0
16220109	13	MUSKY	0
243	13	SWEATY	74
454	13	SWEATY	30
679	13	SWEATY	0
1030	13	SWEATY	0
1060	13	SWEATY	24
2682	13	SWEATY	100
6137	13	SWEATY	60
6386	13	SWEATY	0
6826	13	SWEATY	0
6989	13	SWEATY	0
7047	13	SWEATY	0
7409	13	SWEATY	0
7601	13	SWEATY	0
7632	13	SWEATY	0
7792	13	SWEATY	0
7820	13	SWEATY	0
7826	13	SWEATY	0
8038	13	SWEATY	0
8048	13	SWEATY	0
8051	13	SWEATY	34
8078	13	SWEATY	0
8137	13	SWEATY	0
8159	13	SWEATY	0
8163	13	SWEATY	0
8175	13	SWEATY	31
8180	13	SWEATY	24
8205	13	SWEATY	0
8294	13	SWEATY	0
8452	13	SWEATY	63
8467	13	SWEATY	0
8615	13	SWEATY	0
9024	13	SWEATY	0
10722	13	SWEATY	0
11124	13	SWEATY	78
11419	13	SWEATY	0
12206	13	SWEATY	23
12348	13	SWEATY	0
12748	13	SWEATY	35
13187	13	SWEATY	0
13204	13	SWEATY	0
13216	13	SWEATY	0
13436	13	SWEATY	0
14328	13	SWEATY	0
